Row,data_split,deb_loss,success,error_type,error_message
Acipenser_sturio,test,NaN,0,predict_or_loss_error,The entries in tspan must strictly increase or decrease.
Cochlearius_cochlearius,test,2.3447247488508,1,,
Wallabia_bicolor,test,6.49376479833922,1,,
Ammodytes_personatus,test,4.31611333549267,1,,
Typhlonarke_aysoni,test,3.22413263523561,1,,
Ctenophorus_adelaidensis,test,20.675392642407,1,,
Spheniscus_demersus,test,1.85745689013348,1,,
Acanthiza_chrysorrhoa,test,2.38368170691928,1,,
Urogymnus_polylepis,test,3.60267212087113,1,,
Branchinella_thailandensis,test,11.4314372941021,1,,
Gyrinophilus_palleucus,test,7.09561403762707,1,,
Myiobius_atricaudus,test,5.68808622467686,1,,
Sardinella_gibbosa,test,3.7897402978867,1,,
Hemitriakis_japanica,test,2.6860353350308,1,,
Fulmarus_glacialis,test,2.60606021164439,1,,
Cinclus_leucocephalus,test,2.17751176177768,1,,
Tersina_viridis,test,2.89851873948099,1,,
Crocodylus_siamensis,test,2.43551032810089,1,,
Phylloscopus_sibilatrix,test,2.01627057190674,1,,
Melanitta_perspicillata,test,3.02334700977516,1,,
Alaskozetes_antarcticus,test,19.6602950735274,1,,
Mohoua_novaeseelandiae,test,2.35930613476164,1,,
Achoerodus_gouldii,test,8.64455039545264,1,,
Pseudoseisura_lophotes,test,2.57709558700709,1,,
Hypsibius_convergens,test,5.30862053735021,1,,
Branchotenthes_octohamatus,test,13.1999176715729,1,,
Himatione_sanguinea,test,2.62842120900431,1,,
Acanthogobius_flavimanus,test,10.2876038271776,1,,
Crocodylus_niloticus,test,5.2785623893497,1,,
Argya_squamiceps,test,1.9710430449927,1,,
Cancer_pagurus,test,34.2839798207248,1,,
Aethia_pusilla,test,3.2116185188512,1,,
Desmognathus_brimleyorum,test,3.06815435624877,1,,
Branta_canadensis,test,2.98917455805144,1,,
Chondestes_grammacus,test,2.29625756535006,1,,
Gallus_gallus_WL,test,8.31778751436547,1,,
Glyptemys_muhlenbergii,test,2.25823905890489,1,,
Archilochus_alexandri,test,4.82490515165908,1,,
Sakesphorus_canadensis,test,2.1527297433237,1,,
Gasterosteus_aculeatus,test,4.57622933091293,1,,
Calidris_melanotos,test,3.12624621342158,1,,
Orectolobus_maculatus,test,4.7924482384239,1,,
Phalacronotus_micronemus,test,21.7281302429528,1,,
Megascops_kennicottii,test,1.9462941866701,1,,
Buphagus_erythrorhynchus,test,2.16003276380588,1,,
Platichthys_flesus,test,17.9445912223792,1,,
Astyanax_bimaculatus,test,4.72144124061663,1,,
Dendrobaena_octaedra,test,5.5782168015863,1,,
Serinus_canaria,test,2.02017987767471,1,,
Dermatemys_mawii,test,3.34994545588544,1,,
Taeniopygia_guttata,test,2.56028030378346,1,,
Stolephorus_carpentariae,test,6.86090020790014,1,,
Lagopus_muta,test,1.84351137695072,1,,
Acridotheres_cristatellus,test,2.23387121952341,1,,
Emberiza_citrinella,test,2.39769816690733,1,,
Boa_constrictor,test,4.88098267711438,1,,
Morone_mississippiensis,test,6.63365201129881,1,,
Cirrhinus_cirrhosus,test,3.92965505529011,1,,
Spinus_pinus,test,2.19070414097092,1,,
Lagostrophus_fasciatus,test,4.80992275747196,1,,
Melanitta_deglandi,test,4.46625690162451,1,,
Seiurus_aurocapilla,test,2.02426629031708,1,,
Girardinus_denticulatus,test,5.38497080219273,1,,
Membras_martinica,test,4.20409726740573,1,,
Daphnia_cephalata,test,6.54747593253829,1,,
Hippocampus_erectus,test,15.8714918206997,1,,
Ramphastos_dicolorus,test,2.04388463039418,1,,
Gallinula_melanops,test,4.30554908669034,1,,
Stolephorus_indicus,test,10.5272656877867,1,,
Pennahia_argentata,test,11.9628992715556,1,,
Phacellodomus_ruber,test,2.38540325574567,1,,
Acipenser_persicus,test,2.26254642182878,1,,
Daphnia_obtusa,test,3.71202878097267,1,,
Macrobiotus_hufelandii,test,14.0851993176951,1,,
Hippoglossoides_platessoides,test,6.01740428443587,1,,
Stegastes_flavilatus,test,15.4411067901681,1,,
Liopholis_inornata,test,3.87892738914623,1,,
Mormyrus_longirostris,test,21.4419912347854,1,,
Turdus_olivaceus,test,1.81507373494839,1,,
Setophaga_petechia,test,2.34675237716799,1,,
Thunnus_albacares,test,8.72050220734167,1,,
Nycticorax_nycticorax,test,1.99128345342252,1,,
Macquaria_ambigua,test,3.16706128762467,1,,
Trematomus_eulepidotus,test,19.1114756263254,1,,
Salamandrina_perspicillata,test,7.23585344388104,1,,
Leptomysis_lingvura,test,4.71291308616989,1,,
Platichthys_stellatus,test,7.34417834632004,1,,
Lophophanes_cristatus,test,2.72029033614855,1,,
Oriolus_sagittatus,test,2.2771286252641,1,,
Synodontis_membranaceus,test,3.75874020107004,1,,
Plethodon_kentucki,test,3.76583645168141,1,,
Myadestes_obscurus,test,1.96205502594119,1,,
Halosauropsis_macrochir,test,17.4657633705733,1,,
Pernis_apivorus,test,3.18684635522845,1,,
Gloydius_blomhoffii,test,3.50645481973036,1,,
Stelgidopteryx_ruficollis,test,2.76089684492865,1,,
Siniperca_chuatsi,test,6.07610658214325,1,,
Mobula_birostris,test,6.4689843190755,1,,
Acipenser_ruthenus,test,2.45030322744998,1,,
Alepes_djedaba,test,11.3094713092835,1,,
Plagioscion_squamosissimus,test,13.6178254212312,1,,
Hypanus_guttatus,test,3.8562513362351,1,,
Palaemon_elegans,test,7.02499613415554,1,,
Chiromantis_rufescens,test,11.3142116940792,1,,
Porphyrio_martinica,test,3.82697014861548,1,,
Ablennes_hians,test,3.56350149831998,1,,
Mareca_americana,test,1.91285623292153,1,,
Fundulus_heteroclitus,test,7.06349534767691,1,,
Mycteria_leucocephala,test,NaN,0,predict_filter,
Xiphias_gladius,test,7.25197915503652,1,,
Dendroplex_picus,test,2.12518204125706,1,,
Phascolarctos_cinereus,test,6.52694562168766,1,,
Aerodramus_fuciphagus,test,2.89793196344413,1,,
Aquila_chrysaetos,test,3.81903883727391,1,,
Pholidoscelis_exsul,test,5.47816963804247,1,,
Tyto_alba,test,2.15865112201108,1,,
Pterodroma_hypoleuca,test,2.17189730612077,1,,
Trygonoptera_mucosa,test,2.23339423201518,1,,
Percilia_irwini,test,4.97968095038178,1,,
Lanius_excubitor,test,4.7430235065961,1,,
Ardea_herodias,test,1.89881327119969,1,,
Sillago_sihama,test,10.1140360937173,1,,
Rhincodon_typus,test,4.57067589930832,1,,
Acanthopagrus_arabicus,test,3.60041893684478,1,,
Siphateles_bicolor,test,NaN,0,predict_filter,
Cinnyris_jugularis,test,2.33994416002308,1,,
Porzana_carolina,test,2.932013024012,1,,
Pelecanus_onocrotalus,test,4.67363365105243,1,,
Paleosuchus_trigonatus,test,2.09876611586415,1,,
Lampornis_clemenciae,test,2.62086798001855,1,,
Forpus_passerinus,test,4.59498476429295,1,,
Podocnemis_expansa,test,6.80735997936118,1,,
Symsagittifera_roscoffensis,test,21.0704068672353,1,,
Spiza_americana,test,2.71034672932652,1,,
Sylvia_atricapilla,test,2.04253172636784,1,,
Oncorhynchus_gilae,test,3.90628856330827,1,,
Anolis_gundlachi,test,2.38156380064581,1,,
Emberizoides_ypiranganus,test,2.30991108358607,1,,
Gerlachea_australis,test,10.2581796038704,1,,
Plethodon_cinereus,test,10.3820509403427,1,,
Eudyptes_pachyrhynchus,test,2.02704355356878,1,,
Dorosoma_cepedianum,test,8.53470585843923,1,,
Cypseloides_cherriei,test,2.77160619040409,1,,
Plectropomus_maculatus,test,5.84561861790132,1,,
Cypsiurus_balasiensis,test,4.44291964046822,1,,
Junco_phaeonotus,test,2.20091185069937,1,,
Fregetta_tropica,test,2.40212656258707,1,,
Paralabrax_auroguttatus,test,6.75773390888862,1,,
Cerastoderma_edule,test,4.80794340869438,1,,
Stegastes_acapulcoensis,test,16.7333504128267,1,,
Liparis_pulchellus,test,4.35059497483766,1,,
Sporophila_beltoni,test,2.30030782833358,1,,
Anthus_rubescens,test,2.55845167431838,1,,
Balaeniceps_rex,test,1.85425211457305,1,,
Urosphena_squameiceps,test,2.57224948809252,1,,
Francolinus_francolinus,test,4.07787056432117,1,,
Rana_macrocnemis,test,6.09429446612876,1,,
Gallotia_stehlini,test,2.3711003034585,1,,
Phoeniconaias_minor,test,3.14243021165671,1,,
Malurus_splendens,test,2.08703039680493,1,,
Calcarius_pictus,test,2.38258693582784,1,,
Lepidochelys_kempii,test,1.03007325563677,1,,
Cynoglossus_zanzibarensis,test,12.9360560110158,1,,
Paralabrax_clathratus,test,4.35152578670036,1,,
Poecilia_latipinna,test,18.0635105923646,1,,
Sterna_forsteri,test,2.30680432580569,1,,
Octopus_cyanea,test,7.35739744667516,1,,
Phalacrocorax_brasilianus,test,2.22192184184441,1,,
Apteryx_mantelli,test,2.61636084246526,1,,
Rhizoprionodon_oligolinx,test,2.50538443955376,1,,
Manis_pentadactyla,test,7.47416433510331,1,,
Raja_microocellata,test,3.54972885412008,1,,
Diomedea_epomophora,test,1.74429115293406,1,,
Karalla_dussumieri,test,10.8902785697721,1,,
Rissa_tridactyla,test,1.93074905805571,1,,
Lampetra_planeri,test,7.46102105139794,1,,
Pterodroma_macroptera,test,2.38643295487388,1,,
Neoniphon_sammara,test,3.34039814142697,1,,
Chorismus_antarcticus,test,3.85180656418153,1,,
Phorcus_lineatus,test,5.64892716220921,1,,
Pristipomoides_sieboldii,test,12.1099493755245,1,,
Aethaloperca_rogaa,test,8.71430264662769,1,,
Astrapia_mayeri,test,1.82180649081438,1,,
Setophaga_townsendi,test,2.5637114102216,1,,
Pristis_zijsron,test,10.3591281071355,1,,
Sceloporus_occidentalis,test,2.57607656563244,1,,
Emydura_macquarii,test,1.82083315490709,1,,
Ilyocryptus_spinifer,test,8.96099559754743,1,,
Deania_calceus,test,2.14433536446361,1,,
Raja_radula,test,2.64085847375865,1,,
Egretta_gularis,test,2.00128402872859,1,,
Caiman_crocodilus,test,4.66034204693204,1,,
Cynoscion_regalis,test,6.19326699811438,1,,
Tangara_parzudakii,test,2.22386291558213,1,,
Sterna_paradisaea,test,1.67080249497043,1,,
Neoceratodus_forsteri,test,5.62740258112783,1,,
Philomachus_pugnax,test,3.41018364415455,1,,
Amphiprion_ocellaris,test,8.43612557996885,1,,
Lates_stappersii,test,8.18433277600249,1,,
Lates_longispinis,test,4.59351940059281,1,,
Euproctus_platycephalus,test,9.47883471920668,1,,
Macroramphosus_scolopax,test,3.18159200278613,1,,
Streptocephalus_torvicornis,test,10.4154999127681,1,,
Syngnathus_fuscus,test,5.01611363329596,1,,
Rhabdotorrhinus_corrugatus,test,2.93690706011759,1,,
Crotalus_oreganus,test,1.9947889290497,1,,
Calyptorhynchus_lathami,test,2.89923621290311,1,,
Stegastes_nigricans,test,4.61818981714881,1,,
Toxostoma_longirostre,test,2.3238721095112,1,,
Lagenorhynchus_albirostris,test,3.30508280056467,1,,
Decapterus_punctatus,test,10.7886646940155,1,,
Rissa_brevirostris,test,1.84424171963545,1,,
Hirundo_neoxena,test,2.39753216787584,1,,
Macroramphosus_gracilis,test,3.26317278015013,1,,
Cephalopholis_microprion,test,9.38271031266637,1,,
Homopus_signatus,test,4.78163783337439,1,,
Zosterisessor_ophiocephalus,test,4.96753005797365,1,,
Antrostomus_vociferus,test,2.26338035184265,1,,
Osmerus_dentex,test,8.66011175212776,1,,
Salpa_thompsoni,test,14.4622442768232,1,,
Phoebastria_immutabilis,test,1.42605404581376,1,,
Tetraogallus_himalayensis,test,3.98383002653431,1,,
Fregata_minor,test,2.07698253811234,1,,
Octopus_vulgaris,test,27.0927200317548,1,,
Citharinus_citharus,test,10.5469384873063,1,,
Ptychocheilus_oregonensis,test,7.27980319068023,1,,
Sterna_hirundo,test,1.29082280286147,1,,
Limnodromus_griseus,test,1.647413310411,1,,
Coracopsis_barklyi,test,2.02948406127643,1,,
Chlorothraupis_carmioli,test,2.02349702344777,1,,
Acrocheilus_alutaceus,test,6.21921273289796,1,,
Encrasicholina_devisi,test,6.8301803792326,1,,
Pomacentrus_moluccensis,test,25.5042037656447,1,,
